"score","text","class"
5,"siapa yang tangis malam takbir karena dapat sweet message aku aku sayang banget sama nana ily juta nana ","Positive"
0,"kalian takbir jalan enggak","Neutral"
0,"rt giveaway saldo dana kak winner rt ajadiundi malam takbiranthr hari raya ramadanmubarak","Neutral"
5,"di ig warga sibuk takbir di wa stories juga di twitter timeline isi tubir konsisten bats socmed yang satu ini","Positive"
0,"polres kuta barat gelar apel gabung untuk malamtakbiran ","Neutral"
5,"memang paling benar malam takbir rumah saja sambil tangis","Positive"
-4,"ini takbir online kedok biduan adrian ngonser ","Negative"
5,"doa di malam takbir ini moga semua amal ibadah terima allah dapat temu dengan ramadhan tahun depan lolos utbk amin","Positive"
0,"takbir nya ke room ku saja beb sini ","Neutral"
0,"malam takbir dan malam tahun baru selalu senam jantung ","Neutral"
0," hai kaktakbiran mana nih jalan rame benar tauk","Neutral"
-4,"takbir sekarang kayak mau adu ultras anjing srem","Negative"
0," ya allah ikut takbir ","Neutral"
4," kamu juga yhh ciwa selamat malam takbir juga lupyu ","Positive"
0,"akhir keliling lihat orang takbir dan main petas sama bocil","Neutral"
0,"takbir banget ya bang konsep tau saja lu gue lagi jadi aktivis oa ","Neutral"
0,"malamm moots pada takbir enggak ","Neutral"
0,"takbir ya fman","Neutral"
0," reseqi malam takbir bismillah","Neutral"
4,"jis siap jadi lokasi takbir lebaran dan salat idul fitri ","Positive"
0,"gabutt dah malam takbir enggak ada ayang","Neutral"
0," heh malam takbir besti belum boleh","Neutral"
-2," walach sudah daritadi ya sini musholla sama masjid doang yang takbir t t","Negative"
4,"tiap malam takbir selalu melow throwback tahun yang lalu pas malam takbir pas almarhumah sama untuk lagi sakaratul maut dan besok wafat setelah keluarga selesai shalat ied sama untuk neng kangen al fatihah ","Positive"
0," t apene poso wis takbir","Neutral"
-3,"malam takbir with the pups sendiri di kosan keruntelan karena takut petas and maybe coz i sama warm ","Negative"
4," selamat malam takbir","Positive"
1," kita takbir dua hehe","Positive"
4,"ini malam takbir harus suka cita ya ","Positive"
0,"takbir dulu ygy ","Neutral"
0,"gue lagi takbir jangan bikin kaget deh lu ","Neutral"
0,"seseneng itu bisa dapat rekam takbir yang selalu puter sama bapak tiap tahun ","Neutral"
0,"rt sekarang kan malam takbir fix nanti jam bakal ada teaser coming soon ","Neutral"
0,"tunggu pe takbir ya balap","Neutral"
0,"takbir out loud di icu karena lagi kosong rinding ih ","Neutral"
-2,"gilee apa apa kok ada malam takbir orang muterin takbir versi koplo remix","Negative"
-1,"kenapa malam takbir banyak kembang api sih ","Negative"
0," ini lu ikut takbir juga ci ","Neutral"
0,"hhhhhhh jeonghan teman malam takbir","Neutral"
-4,"biasa tiap malam takbir padahal sudah ada ketupat n friends tapi rasa ingin makan mie tuh tbtb lonjak","Negative"
-4,"di malam takbir ini aku tidak mau hujat sender ","Negative"
0,"apa maksud takbir di remix ajep hah ","Neutral"
5,"awas saja ya kamu cuman masuk binus doang sumpah bokap gue benar sudah gila ya padahal lagi malam takbir ","Positive"
0," hayu urang takbir kang sugan aya kupat di masjid sareng samel godog hehehe","Neutral"
0,"baru takbir loh ini sudah ada saja yang nanyain kapan nikah","Neutral"
4,"rt siap malam takbir di jis jakarta international stadium masyaallah karya pemprov dki sama gub anies hati","Positive"
-1," oh ini suara yang takbir nyata suara sih apeng ya kay","Negative"
0," iseh harap malam takbir tanpa mercon ","Neutral"
4,"mantau story orang malam takbir seru juga","Positive"
0,"malam takbir sama bsd ","Neutral"
4,"teman malam takbir ada baik kita ikut po album seventeen ","Positive"
4,"selamat malam takbir teman teman selamat lebaraaan juga ya asikk besok mam oporr ","Positive"
0,"takbir sih takbir tapi enggak begini juga dong cara","Neutral"
0,"adakan takbir di depan masjid tapi ngundang barongsai gimanasi konsep ","Neutral"
4,"enggak berani repost soal lagi takbir","Positive"
2,"takbir e sumpah rame banget iki pqdahal ng kampung","Positive"
0,"babinsa srigading koramil sanden sertu widayat giat monitoring malam takbir idhul fitri tahun di wilayah kalurahan srigading pada minggu malam pukul wib ","Neutral"
3,"warga antusias laku konvoi takbir dalam rangka sambut idul fitri h ","Positive"
14,"alhamdulillah di malam takbir ini dapat rezeki first time banget menang enggak di enggak sangka bakal menang terima kasih banyak kak buat hadiah ya moga sehat selalu kak dan admin ya amin meaniereal ","Positive"
4,"takbir tahun ini enggak seru pada pulang duluan","Positive"
-4,"dari tahun ke tahun takbir orang lebaran gaperna itu sama pacar wkwkw miris","Negative"
-3," kurang kapal api nih takbir kali makji mau asih thr hehehhehe ","Negative"
0,"hallomalam takbir malam thr akhir bagi dongs ","Neutral"
-6,"malam takbir nontonin kembang api depan rumah doang enggak bisa keluar banjirr ","Negative"
8,"brnegsejkekkk literally menit lalu gue bilang lucu banget kalo jeonghan keluar pas malam takbir terus doi keluar benar aduehosh ","Positive"
0," allahu akbar malam takbir takbir dulu kak ","Neutral"
0," awok pakde lagi takbir","Neutral"
4,"busetdah benar jeonghan malam takbir ","Positive"
0,"story gue isi orang pada takbir sedang gue malah panen momen kapal hvmv astagfirullah","Neutral"
0,"malam takbir begini masih ngerjain tugas deadline ","Neutral"
4," aaaa selamat takbir dan lebaran jugaaaaaa hihuhuhuhihi","Positive"
0," yeyyy moga nyangkut bismillah berkah malam takbir","Neutral"
-4," nder lagi takbir ini nder entar gue lempar lo pakai gendang ya setan","Negative"
4,"seru di indonesia sudah takbir","Positive"
4,"woilah jeonghan benar malam takbir seventeen jeonghan facethesun ada ","Positive"
0,"antem sama nyokap di malam takbir check ","Neutral"
0,"gue lagi beli embun ada yang takbir date","Neutral"
-9,"karyawan alfamart perum cempaka cikande kata gua mah kalo memang sudah muak kerja malam takbir begini mending bolos ajeee daripada judes banget ke customer lu buat boleh kesel juga boleh tapi profesional itu harus ","Negative"
0,"besok lebaran bokap gua bukan setel takbir malah karaoke","Neutral"
0,"apa iya bisa win pada saat malam takbir ","Neutral"
4,"jujur takbir keliling ini ada yang sound system nya berisik banget sampai getar isi rumah","Positive"
0," gua doa ini yang ngentod tapi belum sah gancet di malam takbir ini aamiinn yaallah","Neutral"
-2,"malam takbir ibu yang punya bayi jaga dan siaga bayi kaget terus dengar petas dan suara anak teriak teriak di toa ","Negative"
0,"takbir tidur ","Neutral"
0," iyalahhiki lagi mubeng ndelok takbir ci","Neutral"
-1,"malam takbir hanya duduk diam di kamar","Negative"
0,"allah ya karim takbir ","Neutral"
0," wah kasihan ya kamu yatim piatu single malam takbir dan lebaran malah masuk kerja maaf pak deh biasa gaperlu kasihan ","Neutral"
1,"panjang jalan pulang takbir mana mana vibesnya hari menang banget jadi ikut happy","Positive"
0," malam takbir tunggu album preview menit lagi","Neutral"
0,"yaallah malam takbir malah nangisin deehan","Neutral"
-2,"tolong sar lagu buat muda sepi yang jauh dari orang tua di malam takbir","Negative"
-2,"ini malam takbir sepi banget anjir kayak malam biasa","Negative"
0,"takbir at malam takbir ","Neutral"
-6,"tonton begini doang malam takbir deh senang apa harus nyalain petas kayak simulasi bom konflik timur tengah saja idulfitri h ","Negative"
0,"sampai enggak rasa malam takbir gegara nangisin anak anak ","Neutral"
0,"malam takbir isi emak bapak yang lagi antem awikwok","Neutral"
4," semangat kalian malam takbir sama ayang ","Positive"
0," lagi takbir keliling","Neutral"
-10,"brengsek banget akun talent nya ilen kotor banget malam takbir ","Negative"
0,"dengar takbir adem banget","Neutral"
-4,"malam takbir tahun ini kayak bakal full of tears karena hal bodoh lols","Negative"
-3,"kepala gue pusing habis ikut takbir hikseu","Negative"
4,"tiap malam takbir rumah pasti sendiri hidup sepi benar","Positive"
4,"gue benar takbir nih","Positive"
-4,"eh dulu vote nya ywy di close paksa pas takbir juga enggak sih agak lupa","Negative"
3,"sat lantas polres tanjab timur dan sat sabhara polres tanjab timur laksana gatur masyarakat yang laku takbir minggu mei ","Positive"
0,"malam takbir kalian ngpain saja ini","Neutral"
0,"rt takbir sampai subuh ","Neutral"
0,"takbir woy ","Neutral"
-1,"even malam takbir pun gue gadikasih jeda ","Negative"
4,"rasa sepi banget hari ini pengin tangis terus dengar orang takbir ayah ibu kangen ","Positive"
5,"rt jam gin biasa muda kabupaten sudah henti takbir dan raya menang dengan botol aqua bungkus kresek","Positive"
0," takbir ","Neutral"
0,"takbir sampai subuh ","Neutral"
0,"takbir sama jeonghan","Neutral"
-4,"begini nih kalo malam takbir buka puasa cuma bisa minum bisa makan kalo sudah jam doang ","Negative"
-2,"rt malam takbir mana sayang sama aku yuk dekat ketemu jauh vcs ","Negative"
-4,"malam takbir sudah bosan sama yang lebar lebaran","Negative"
0," baru pulang takbir nih","Neutral"
0,"masuk subang sudah enggak ada konvoi takbir lancar jaya tukeran posisi sama istri ","Neutral"
0," takbir suruh nyanyi ","Neutral"
0,"koisone takbir keliling muter takbir remix ","Neutral"
0," takbir bukan malah tonton anime","Neutral"
0," makji enggak pergi takbir","Neutral"
4,"seru banget takbir tahun ini","Positive"
0,"takbir tamanlapanganbanteng jakarta takbir takbir takbirkeliling taman lapang banteng ","Neutral"
4,"pukul bedug malam takbir di jis anies ini menang kita semua lengkapcepatberitanya beritaterkini beritaterkini newsupdate ","Positive"
-3,"sumpah yang keliling bawa salon gede tuh bukan takbir malah dangdut anjir bikin emosi orang malam takbir enggak tentram","Negative"
2," haha enggak ini yang lagi takbir ngetag ngetagin ","Positive"
0,"malam takbir ada yang mau colbar pakai bacol atau bahas barter bacol pejuhin colbar sangeberat vcscolmek","Neutral"
-7,"moga malam takbir saat ini dan besok kita raya i edul fitri hari bahagia umat muslim seluruh dunia kita hilang istilah cebong dan kampret apkh kita sama saudara muslim saling caci jika ada yang salah atau hujat ulama wajib kita untuk mengingatkanbarokallahu fiikum","Negative"
3,"di tempat gwh ada takbir keliling unch brobog brobog kwek kwek hhhh cium kening ","Positive"
0,"bisa bisa bukan takbir malah confess ","Neutral"
8,"takbir noda dengan para muda yang setel musik jedag jedug dan minun enggak tau alkohol atau enggak asa paling keren dek agak bagaimana begitu ","Positive"
-1," saya suka ketika para iblis dan kafir harbi panas dengar takbir","Negative"
0,"adu sound takbir","Neutral"
-1,"baru kali ini malam takbir diam diruma","Negative"
4," purinnnn selamat takbir n lebaran","Positive"
0,"habis takbir lanjut minum minum enggak sih","Neutral"
-6,"tahun lalu malam takbir kalah sama arsenal tahun ini malam takbir juga kalah lawan everton hadeh","Negative"
0,"baru selesai takbir tapi nyata sini enggak ada pawai ","Neutral"
10,"pengin dengar haruto takbir pasti bakal jadi suara takbir paling ganteng","Positive"
4,"wkwkwk malam takbir bukan nya bahagia malah tangis ","Positive"
5,"kangen suasana takbir di padang panjang huu ","Positive"
0,"ra gelem gendong jalan terus ngosak asik takbir tetepan anak idulfitri h ","Neutral"
0,"malam paling adem tentrem adalah malam takbir ","Neutral"
0,"ini nanti ada yang takbir keliling enggak ya mau tunggu ah","Neutral"
0,"memang masih ada orang takbir keliling ","Neutral"
0,"pengin takbir deh","Neutral"
2,"ira malam takbir bakal nyantai nyata sibuk banget skshsk ","Positive"
3,"malam takbir nyobak style pashmina anjir wkwkwkw gue orgnya jarang pakai pasmina paling segi ingin tampil lebih dewasa eaa stylish juga","Positive"
0,"anying dada gua pas takbir deg mulu","Neutral"
4,"terimakasih twt lucu yang sudah hibur malam takbir ini ","Positive"
0,"yang lain mah takbir gua malah mondar mandir icu","Neutral"
-3,"malam takbir mati lampu dan enggak punya lilin satu satu terang dari lilin aromaterapi now my room smells like weird combo between santen and guerlain ","Negative"
0,"takbir di dalem tiang listrik saja di luar ","Neutral"
0,"pada takbir ya ","Neutral"
0,"ajak teman gua anak pondok mau takbir malah ","Neutral"
0,"masjid sunan ampel surabaya distribusi zakat fitrah di malam takbir","Neutral"
0,"curiga jeongwoo lagi ikut takbir jadi lupa enggak apdet","Neutral"
3,"malam takbir turut riri malam takbir itu sama saja kayak malam belum nya cuaman ada lantuan takbir saja di masjid mushola kembang apikarena enggak ada spesial di malam takbir cuaman tandak bahwa besok sudah lebaran dan enggak puasa lagi beda orang beda lagi ya","Positive"
0,"rt hrjw tante anak aku pinjam ya buat malam takbir ","Neutral"
-2,"kalo pikir kasihan banget suami malam takbir masih harus kerja habis sholat ied pun langsung masuk kerja","Negative"
0,"takbir sama siapa ini","Neutral"
-4,"ini takbir apa pada pamer sound ya horeg tenan kaca jendela rumah mamake ","Negative"
0,"sambil takbir min ","Neutral"
0,"fak takbir malah julid sama ","Neutral"
-5," btl btl aku dari tadi pagi sudah rencana mau begadang soal takbir sudah dengernya adem banget cuma beberapa kali taun kan ya tapi ini gue kayak bentar lagi tidur deh","Negative"
-2,"setelah kian lama ikut takbir jadi ingat dulu pas jam bocil sering ikut bawa obor keliling komplek terus pulang upil item semua wkwk","Negative"
0," ya allah malam takbir banget nih","Neutral"
0,"sini enggak ada takbir jadi gwe ya turu saja","Neutral"
0,"siapa mau ikt takbir bakar rumah orang yang suka korupsi ","Neutral"
0,"pantau jalan muntel di mana memang lebih baik takbir di rumah saja ","Neutral"
0," lewat pas takbir","Neutral"
0,"malam takbir rumah di medan ludes bakar ","Neutral"
0,"pengin ikut takbir tapi sadar aku introvert","Neutral"
0,"rame banget malam takbir ","Neutral"
0,"minal aidzin walfaidzin mohin maaf lahir batin kecuali mbak shoop yang aku beli dress nya buat lebaran tapi sampai malam takbir enggak datang moga besok baju tumpah opor se langseng ","Neutral"
7,"malam takbir tahun ini benar rasai menang benar rasa kalau besok lebaranada yang pawai obor takbir keliling suara kembang api suara takbir masih kumandang moga tahun depan kita semua masih temu dengan bulan ramadhan amin ","Positive"
0,"horor banget malam takbir akung tam itu samping ada yang pakai baju oren pakai kacamata juga kayak tam me bilaik watdapak plis kung malam takbir ","Neutral"
0,"rt yuk takbir ","Neutral"
0," berkah malam takbir ","Neutral"
0," dobby untuk pasti lagi takbir kan ","Neutral"
-1," iya mbak jangan di bentur sama jawanya cuma mungkin takbir nya pakai bahasa allah maha besar xtiada tuhan selain allah ","Negative"
1,"tentang takbir keliling sama seperti karnaval yang pernah aku ucap apa ada deh cari sendiri wkwk","Positive"
0,"bisa enggak sih malam takbir agak dilamain walaupun suara anak kecil takbir jelek banget tapi enggak apa-apa gue rela dengar panjang malam suka banget sama vibesnya","Neutral"
3,"gue lihat anak kecil pada ikut pawal takbir seru banget","Positive"
1,"capek juga ya baru rasai pawai takbir umur tahun sudah jadi bukti kalau otot sudah mulai kuras happy eid mubarak mohon maaf jika banyak salah dalam perilaku maupun kata moga kita masih lomba lomba dalam baik ","Positive"
-4,"takbir bukan senang malah galau ","Negative"
4,"malam takbir enggak ada sayang ","Positive"
0,"rt malam takbir di kamar saja karena hujan","Neutral"
0,"pada malam takbir enggak sih","Neutral"
-4,"enggak salah gue pilih takbir daripada tonton charity fc","Negative"
0," pas takbir po jeng","Neutral"
0,"takbir ","Neutral"
0,"hujan deras apel gelar pasuk malam takbir di gelar di dalam mapolresta ","Neutral"
0,"teaser siapa ya malam takbir begini","Neutral"
2,"truk takbir full sound system bass noisenya lumayan juga ya","Positive"
1,"pengin sedih tapi ini malam takbir umat yang lain bahagia kenapa aku tidak ","Positive"
1,"rt sch karena enggak ada yang ajak keluar malam takbir ajar utbk ","Positive"
3," mau gue kasih contoh juga enggak hal negatif di moment positif contoh saat takbir dan orang main petas dan lempar ke rumah anda dan bakar apakah paham contoh begitu saja anda enggak bisa jadi jangan anda ambil simpul bahwa twit di atas o membeci lebaran","Positive"
