"score","text","class"
13," selamat raya idulfitri dan nikmat libur lebaran sama orang orang kasih moga silaturahmi lebaran kali ini bisa lepas rindu lebaran yang lalu lalu dan mari sambut hari raya dengan saling memaafkantaqaballahu minna waminkum mohon maaf lahir bathiniki","Positive"
0," silaturahmi virtual","Neutral"
-4," nctzh siang siang sambil silaturahmi kalo bosan bisa mampir baca few tweets au sinihh ","Negative"
-3," pada keluar semua mau silaturahmi wkwk ","Negative"
0," jawab silaturahmi min thrdishopee","Neutral"
4,"benar enggak harus tunggu lebaran juga tiap pagi kayak begini cuma karena buru buruin silaturahmi tinggal abah solat ied jadi lumayan hobah hobah deh tadi pagi ","Positive"
0," hun otw silaturahmi ke rumah saudara bunda ","Neutral"
4,"selamat datang bulan ke hijriyah ada berkah dalam tiap silaturahmi ","Positive"
5,"rt selamat raya hari raya idul fitri h mohon maaf lahir dan batin mari kita saling maaf dan saling memper","Positive"
0," ya lanjut silaturahmi lah","Neutral"
9," he enjoys lebaran she doesn t enjoy lebaran we don t care meanwhile we the non moslem people yang nikmat libur lebaran tanpa harus ibadah dan silaturahmi terima kasih sobat mayoritas saat nyetok vibe black tea buat healing ","Positive"
3,"presiden dan ibu negara iriana jokowi laku silaturahmi cara online kepada wapres maruf amin dari gedung agung jogjakarta minal aidzin walfaidzin ","Positive"
0," hahahahaha validaku yang introvert baru silaturahmi ke rumah tetangga saja sudah capek banget rasa ","Neutral"
0," anon ikut silaturahmi juga ","Neutral"
0,"teman teman yang lagi silaturahmi jangan cape ya nanti drop jangan lupa bawa cotri nya xoxo","Neutral"
0,"setelah silaturahmi saat check ini","Neutral"
0,"bagaimana rasa idul fitri enggak bisa silaturahmi ke rumah orang yang lu sayang sakit enggak ","Neutral"
0," rumah tetangga yang saya datengin tidak ada yang asih thr tapi tidak apa apa silaturahmi number ","Neutral"
0," enggak apa-apa kak keliling kan buat silaturahmi bukan buat cari thr ","Neutral"
-3,"hindar konflik adalah ibadah salah satu bentuk silaturahmi turut bagi ulama adalah tidak sering bertemu karena dengan sering bertemu justru akan makin lihat buruk saudara sehingga bisa timbul rasa tidak suka gus baha ","Negative"
8," sabar kak gue juga suka rasa bilang tuwa ketika lagi kumpul silaturahmi keluarga memang ye ","Positive"
4," tapi kamu sudah dapat pahala karena kamu mnjalin silaturahmi","Positive"
0," silaturahmi online","Neutral"
-1,"silaturahmi ke sanak saudara mamah rata rata tanya aduh ini anak sudah perawan ya mohon maaf saya dari dulu juga bukan perjaka ","Negative"
8,"rt kami segenap keluarga besar gerak indonesia diet kantong plastik ucap selamat hari raya idul fitri h mohon maaf l","Positive"
10," hahaha benar banget paling kalau silaturahmi ke tetangga saja ","Positive"
0," bisa enggak sih mampir silaturahmi wkwkw","Neutral"
0,"jokowi silaturahmi dengan wapres via panggil video ","Neutral"
2,"biasa positif jalin silaturahmi di hari lebaran ","Positive"
-6,"rt benar bukan enggak mau silaturahmi tapi malas kalo ditanyain hal yang benar enggak perlu tau boleh kok basa basi tapi saja","Negative"
0,"silaturahmi kelamin yuk gayjogja","Neutral"
5,"silaturahmi online aman banget pakai internet dari silaturahmitanpabatas aktivitastanpabatas","Positive"
0,"sudah lebaran ini bisa kali silaturahmi ","Neutral"
-7,"rt masih enggak erti soal basa basi lebaran yang nanyain pacar mana kok enggak ajak lah kan punya keluarga besar masing ","Negative"
0,"pernah enggak silaturahmi tapi kamu tidur di ruang tamu orang ","Neutral"
1," buah kentang buat kebabkebab makan dengan bakmisaya datang ikut menjawabjawabannya tentu silaturahmi","Positive"
1,"gue sudah ngantuk tapi masih jalan panjang buat silaturahmi ke rumah pakde bude yang rumah jogja kota gue di kp","Positive"
4," aku malah baru selesai silaturahmi ke sanak saudara asa capek tapi senang soal kan tahun sekal momen kayak begini","Positive"
7,"kami segenap keluarga besar gerak indonesia diet kantong plastik ucap selamat hari raya idul fitri h mohon maaf lahir dan batinsemoga sobatdkp kembali suci dan berik lancar dalam jalan silaturahmi dengan keluarga kerabat dekat dan orang kasih ","Positive"
4,"aku tebak sekarang kamu lagi leyeh di kamar untuk siap tidur siang karena capek banget habis keliling silaturahmi ke rumah sanak saudara","Positive"
12,"selamat raya idulfitri dan nikmat libur lebaran sama orang orang kasih moga silaturahmi lebaran kali ini bisa lepas rindu lebaran yang lalu lalu mari sambut hari raya dengan saling memaafkanmohon maaf lahir batin ","Positive"
3,"rt ngacung yang tim no gengsi pas ambil jajan di rumah keluarga besar pas silaturahmi ","Positive"
0," dok kue lebaran campur paracetamol semua ya atau habis silaturahmi dapat amplop isi suntik insulin ","Neutral"
7,"momen presiden silaturahmi dengan wapres via panggil videomomen idulfitri hijriah manfaat oleh presiden joko widodo sama ibu iriana joko widodo untuk silaturahmi dengan wakil presiden wapres sama ruf amin dan ibu wury sama ruf amin ","Positive"
0,"rt kita kan enggak tau apa yang mbak nya alamin di keluarga atau mungkin hubung sama keluarga enggak begitu ba","Neutral"
-7,"ajang maaf maaf malah jadi bahan pamer banding balik sama tuju awal silaturahmi bukan sok savage atau bagai kadang orang orang juga enggak sadar omong enggak jaga harus omong dulu baru minta maaf hehe","Negative"
3," ngacung yang tim no gengsi pas ambil jajan di rumah keluarga besar pas silaturahmi ","Positive"
-2,"shalat ied salam sama keluarga ziarah ke makam silaturahmi ke keluarga jauh pulang ke rumah tidur ","Negative"
0," iya terima kasih dengan ucap yang sama mari silaturahmi ","Neutral"
0,"rt sila kalau ingin silaturahmi ","Neutral"
4,"begini cara buat stiker idul fitri di whatsapp indah komunikasi pesan dan tali silaturahmi stikeridulfitri stickers idulfitri h sticker whatsapp wa lebaran idulfitri lebaranganteng idulfitri syawal h mau mei berita","Positive"
0,"suguh sik paling mbok neng pas silaturahmi lebaran opo me tape ketan sama emping legi featuring asin ","Neutral"
0," silaturahmi shopeeid","Neutral"
0,"ingat jangan lupa silaturahmi juga sama atas biar urus kerja dan promosi jalan lancar ","Neutral"
-4,"sholat ied silaturahmi makan brutal saat tidur siang","Negative"
-4,"tips hindar cakap ganggu saat silaturahmilebaran ","Negative"
0," silaturahmi ","Neutral"
-4," jangan lupa ya sedekahin memek ke tamu yang silaturahmi ke rumah","Negative"
3,"rt setelah tuna salat idul fitri atau salat id h menhanprabowo subiantoakan laku silaturahmi dengan sejumlah","Positive"
0,"tidak afdol jika ketupat dan baso tidak silaturahmi hari ini ","Neutral"
0," mohon maaf lahir batin abang lama enggak silaturahmi hehe","Neutral"
0," sholat ied halal bihalal silaturahmi makan makan rasa hampa","Neutral"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
0,"waktu silaturahmi beberapa kerabat ada yang begitu baik tak tanya kapan lulus nikah mereka hanya mendo akan supaya lekas lulus kerja dapat jodoh sedang bagi dari kerabat yang tak kalah baik lebih pilih beri cing tanpa bertanya ini itu ","Neutral"
13,"taqabbalallahu minna wa minkum minal aidin wal faidzin maaf dan maaf adalah buat yang mulia karena sungguh damai adalah kunci bahagia jaga tali silaturahmi jangan pernah putus hanya karena kesalahpahaman eidmubarak idulfitri h idulfitri ","Positive"
0,"satu satu teman cowok yang masih jalin silaturahmi ","Neutral"
0,"isi tl pada silaturahmi kelamin","Neutral"
5,"rt selamat hari raya idul fitri syawal h mohon maaf lahir dan batinselamat lebaran moga silaturahmi selalu jaga","Positive"
0,"ini mau silaturahmi ke rumah kakek tapi malah hujan huhu ","Neutral"
0," sungkem silaturahmi min setelah itu makan banyakkkkkkk banget dan dapat thr deh shopeeid","Neutral"
4," indah silaturahmi bp mi sikatsindikat","Positive"
0," kayang rumah orang pas silaturahmi habis itu dift kasih lihat gue","Neutral"
0,"lebaran pertama ini bagaimana sudah silaturahmi mana saja mental nya masih aman kan enggak di lontarin tanya macam macam sama keluarga nya cie","Neutral"
0," lu enggak punya keluarga mus bukan silaturahmi sama keluarga malah kelayaban saja lu","Neutral"
0," silaturahmi kapan","Neutral"
4,"ingat silaturahmi buat baik bukan balik ","Positive"
8,"keluarga besar nas kelautan dan ikan provinsi ntb ucap selamat hari raya idul fitri syawal h mohon maaf lahir dan batin mari jadi momentum hari raya idul fitri untuk saling maaf dan erat silaturahmi antar sama idulfitri ntbgemilang ","Positive"
0," silaturahmi shopeeid","Neutral"
0," sedang silaturahmi ke keluargakalo kamu lagi ngapainn","Neutral"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
-4,"tanya menggaggu saat silaturahmi bikin mood rusak simak tips hindar moms kumparanmom ","Negative"
0," silaturahmi ","Neutral"
1," silaturahmi mohon maaf lahir batin min","Positive"
-8,"orang orang pada kompak banget sih tiap silaturahmi dapat tanya kapan wisuda habis ini mau kerja mana pffft pls aku sendiri saja masih enggak tau mau apa anjing","Negative"
0," maksud silaturahmi min aku lagi sdih jadi egk fokus ","Neutral"
-2,"rt dadang minta masyarakat dan jajar agar tak datang rumah nas lama masa lebaran dia yang akan unjung","Negative"
0," silaturahmi shoopeidkasih aku thr dong admin","Neutral"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
-2,"silaturahmi jadi ajang untuk apa cuma","Negative"
0," jaga silaturahmi mohonmaaflahirdanbatin partaihanuramohonmaaflahirbathin","Neutral"
1," silaturahmi dong miminoh iya mohon maaf lahir dan batin ya para admin ","Positive"
2,"makin dewasa idul fitri saat ini bukan cuma media sambung silaturahmi tapi untuk tunjuk eksistensi diri dan siapa yang paling punya harga diri ","Positive"
0," silaturahmi ","Neutral"
5,"rt minal aidin wal faizin mohon maaf lahir dan batin selamat hari raya idul fitri syawal h moga silaturahmi kita t","Positive"
0," silaturahmi shopeeid","Neutral"
0,"silaturahmi tanpa batas ","Neutral"
8,"rt selamat hari buruh internasional mari raih menang dengan utama silaturahmi tuju industrial peace har","Positive"
-2,"dari aku yang masih harus ke toko karena langgan pada wa mau belanja jadi buka toko cuma sampai jam trust baru silaturahmi ","Negative"
0," silaturahmi ","Neutral"
0,"silaturahmi ke keluarga ayah aku di tanya sudah nikah apa belum aku jawab belum aku kira lawak astaghfirullah","Neutral"
0,"sudah selesai kah silaturahmi nya","Neutral"
16,"selamat hari raya idul fitri dari tim googlecloud di bulan penuh rahmat dan ampun ini mari kita jalin silaturahmi dengan teman kerabat dan keluarga cinta ","Positive"
10,"moga di hari menang ini jadi diri kembali suci penuh fitrah dalam silaturahmi yang penuh berkah selamat hari raya idul fitri h ","Positive"
1,"idul fitri hijriah prabowo agenda silaturahmi dengan jokowi dan megawati sindonews puan ok","Positive"
4,"idul fitri hijriah prabowo agenda silaturahmi dengan jokowi dan megawati sindonews puan peduli","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
-5,"pasti advancpestart yang telah bekal baterai mah teman momen silaturahmi idul fitri kapan dan di mana free kuota gb lama bulan untuk tiap beli advancpestart klik link di profil dan dapat produk advanaja internetnyalaterus advan ","Negative"
11,"silaturahmi ke mana saja bisa makin nyaman dan cepat naik goride gocar nih sahabat berkah apalagi bayar juga bisa makin hemat pakai linkaja syariah karena ada ekstra saldo berkah ribu buat kamu jadi bisa bikin silaturahmi mu makinberkah dan pasti seru deh si kak berlaku ","Positive"
6,"habis salat ied rasa kurang lengkap kalau enggak silaturahmi atau halalbihalal nah supaya tetap aman dan sehat halalbihalal hati cara cara ikut ini ya sobatkom ingat kalau ada makan bawa pulang saja mudikamansehat halalbihalal lebaran ","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
0,"ditanya soal pasang saat silaturahmi lebaran ini jawab andal rossa ","Neutral"
0,"rt video baruuuuu untuk teman sesi awkward kalian silaturahmi keluarga sikaaaaattt ","Neutral"
0," ih mau silaturahmi ah","Neutral"
-4," wajar saja tapi gantung realita e nanti tenan silaturahmi ta enggak toh cerita lama kok ya sek bingung niat e mbek awak ya pastine nang awak bah i kenang lama muncul terus ","Negative"
0," kucing nya silaturahmi ke tetangga","Neutral"
5,"deh niat suci buat silaturahmi enggak mau badmood hari ini tapi kenapa ada saja emak yang agresif nyiumin gue iya tau gue cantik tapi kan ","Positive"
-1," bisa ketemu kembali dengan saudara apalagi yang udha lamaa tasa bisa silaturahmi itu sneneg banget","Negative"
0,"ganjar pranowo gelar silaturahmi virtual ","Neutral"
-1," mjb pernah dengar ceramah tentang rasullullah saw naik tangga mimbar dan ucap amin tiap tangga dari salah satu amin itu yang tepat pada tangga ke malaikat jibril doa jangan ampun dosa manusia yang putus tali silaturahmi ","Negative"
5,"jangan putus silaturahmi karena sepatah kata yang ucap tanpa sengaja atau buat yang tidak rencana selamat hari raya idul fitri h minal aidzin wal fa idzin mohon maaf lahir batin ","Positive"
0,"lagi istirahat nanti silaturahmi lagi gelombang sekarang scroll timeline cari foto keluarga tapi lo sendiri yang belum punya pasang wkwkwk","Neutral"
0,"bisa bayang enggak moots misal bangun jam ke atas dia sudah kena spill wajar kan kita emosi ini hari raya bunda harus tau kalau pagi ada sholat ied belum lagi silaturahmi dulu sama orang kitar ","Neutral"
0,"video baruuuuu untuk teman sesi awkward kalian silaturahmi keluarga sikaaaaattt ","Neutral"
0,"rt khutbah idul fitri tahun ini tentang sambung silaturahmi baik baik manusia pasti ada buruk buruk buruk manu","Neutral"
2,"sumpah dari tadi silaturahmi ke rumah tetangga capek banget pas mereka up kayak ","Positive"
2,"makin dewasa idul fitri saat ini bukan cuma media untuk sambung silaturahmi tapi untuk tunjuk eksistensi diri dan siapa yang paling punya harga diri ","Positive"
0," lagi silaturahmi","Neutral"
-3,"jaga lisan silaturahmi bukan saling jatuh","Negative"
0,"selamat hari raya idul fitri h mari jadikanidul fitrimomentum sambung tali silaturahmi latih peka dan kikis benci di hati mohon maaf lahir batin idulfitri h","Neutral"
6,"ini tipe juang utbk yang masih ajar di hari raya tanpa korban ibadah dan silaturahmi ","Positive"
8,"untung gue ikut silaturahmi ke rumah sodara lumayan dapat thr deh tebak sih tanya nya kapan nih nikah sabar oke siapin saja kado jangan takut enggak undang lu tanya mulu gue undang kok tenang saja ","Positive"
-4,"kalo pikir pikir tadi tuh awal niat silaturahmi tapi kok ujung ujungya tetap gibah pindah tempat pindah topik","Negative"
-2,"dadang minta masyarakat dan jajar agar tak datang rumah nas lama masa lebaran dia yang akan unjung warga untuk silaturahmi ","Negative"
4,"alangkah indah keliling silaturahmi pas lebaran bawa mark lee bagai suami","Positive"
-4,"en lebaran silaturahmi ke rumah mertua eh sampai sekarang belum tau mana alamat ","Negative"
0,"saat silaturahmi","Neutral"
0,"sudah enggak mood silaturahmi jalan macet tahi","Neutral"
6,"ayu ting ting syukur akhir bisa kembali salat id di masjid dan kumpul keluarga besar kumparanhits","Positive"
4," silaturahmi yang senang qq","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
1,"jaga silaturahmi jaga prokesselama raya hari lebaran masyarakat wajib tetap disiplin prokes dengan laksana sama seperti maka masker dan jaga jarak tetapprokessaatlebaranbersama laksana sama ","Positive"
